"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"North America","NAC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","6186000000","6606000000","6367000000","9647000000","12587000000","11608000000","8763000000","7348000000","8768000000","12253000000","9083000000","12062000000","10987000000","12078000000","12881000000","15359000000","15907000000","14501000000","13816000000","9960000000","10800000000","13697000000","14216000000","13980000000","11952000000","10852000000","11849000000","12405000000","12114000000","11349000000","10722000000","12576000000","14226000000","13910000000","11653000000","11461000000","10966000000","14609000000","15847000000","11605000000","7746000000","5717000000","5065000000","5948000000","7218000000","6952000000","7762000000","8263000000","7400000000","7395000000","8587000000","9295000000","9205000000","7890000000","9684000000","10068000000","9521000000","11472000000","9372000000","10764000000","10141000000","11083000000","15530000000","11385000000","13664000000","",
"Namibia","NAM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","3000000","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","2000000","3000000","","","",
"Nicaragua","NIC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","2000000","","74000000","18000000","","6000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","32000000","105000000","62000000","44000000","91000000","38000000","139000000","95000000","350000000","113000000","5000000","161000000","133000000","206000000","83000000","148000000","293000000","448000000","235000000","243000000","612000000","801000000","661000000","457000000","364000000","180000000","357000000","506000000","776000000","558000000","416000000","455000000","383000000","458000000","628000000","458000000","484000000","619000000","642000000","355000000","281000000","199000000","233000000","331000000","202000000","496000000","1147000000","1219000000","452000000","504000000","366000000","541000000","871000000","384000000","643000000","469000000","487000000","1070000000","468000000","304000000","462000000","357000000","324000000","250000000","392000000","",
"Norway","NOR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","38000000","","37000000","55000000","139000000","65000000","80000000","164000000","77000000","53000000","","4000000","29000000","10000000","","6000000","6000000","6000000","87000000","135000000","121000000","238000000","49000000","35000000","","42000000","29000000","54000000","34000000","127000000","85000000","166000000","78000000","37000000","39000000","15000000","4000000","10000000","3000000","3000000","2000000","31000000","78000000","91000000","59000000","6000000","14000000","3000000","2000000","31000000","","62000000","52000000","97000000","87000000","117000000","85000000","98000000","71000000","27000000","60000000","102000000","31000000","242000000","710000000","",
"Nepal","NPL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","1000000","1000000","0","","","0","2000000","5000000","3000000","","","","","","1000000","2000000","","10000000","7000000","0","","","","","34000000","4000000","","3000000","","","","","1000000","1000000","","1000000","","1000000","0","","","","","","","75000000","","","1000000","6000000","","7000000","","","","29000000","20000000","","",
"OECD members","OED","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","10274000000","9922000000","9628000000","13152000000","17270000000","15919000000","14128000000","12870000000","13925000000","17407000000","14238000000","19778000000","18745000000","19030000000","19761000000","23554000000","24303000000","23429000000","22952000000","19130000000","21335000000","26085000000","25993000000","25443000000","23681000000","20734000000","20519000000","21159000000","20653000000","20698000000","18261000000","19977000000","20039000000","20343000000","19732000000","17718000000","18748000000","23609000000","24360000000","18662000000","13768000000","11925000000","10523000000","12115000000","13731000000","15033000000","17321000000","19347000000","16426000000","16942000000","16374000000","18552000000","15929000000","15808000000","19131000000","19444000000","20221000000","22151000000","17958000000","19320000000","19063000000","21584000000","28457000000","24313000000","25230000000","",
"Oman","OMN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","5000000","","","","","","","","","5000000","","","","","","","","0","","","","","","","","","","","1000000","","","","","","","","","","","","7000000","","","","","","","","",
"Other small states","OSS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","6000000","","","","3000000","","","","","","","","","15000000","30000000","30000000","","","","","","","1000000","82000000","3000000","","","2000000","","","","","","4000000","","9000000","8000000","9000000","25000000","4000000","","1000000","","","","","","","","1000000","3000000","3000000","1000000","","53000000","1000000","5000000","6000000","",
"Panama","PAN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","2000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","",
"Peru","PER","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","50000000","","","","","","","","","","","","","","","","","","","14000000","","","5000000","","","","","","","","","","","","","","","","","","","","","",
"Philippines","PHL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","4000000","","","","","","","","","","","","","","","","","","",
"Palau","PLW","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","5000000","5000000","12000000","111000000","237000000","234000000","319000000","309000000","288000000","323000000","268000000","278000000","276000000","158000000","249000000","316000000","425000000","400000000","336000000","247000000","226000000","365000000","230000000","134000000","91000000","131000000","265000000","222000000","232000000","20000000","112000000","62000000","57000000","","133000000","179000000","57000000","23000000","1000000","65000000","47000000","81000000","56000000","83000000","47000000","18000000","282000000","163000000","73000000","75000000","28000000","8000000","31000000","147000000","33000000","2000000","5000000","8000000","11000000","10000000","0","3000000","707000000","606000000","116000000","",
"Pre-demographic dividend","PRE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","3000000","","","","","","","1000000","0","","","1000000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","8000000","12000000","","","","20000000","31000000","6000000","107000000","210000000","194000000","176000000","73000000","210000000","179000000","65000000","6000000","85000000","98000000","104000000","21000000","33000000","35000000","35000000","59000000","42000000","40000000","53000000","150000000","129000000","42000000","15000000","15000000","15000000","15000000","23000000","7000000","","","","1000000","","","","","","","","","13000000","243000000","",
"Portugal","PRT","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","2000000","","","","3000000","","5000000","11000000","93000000","21000000","","4000000","4000000","2000000","","","1000000","","","1000000","1000000","","71000000","","","","1000000","","","","","","","","","","","","","","","99000000","46000000","","0","0","","18000000","7000000","172000000","56000000","3000000","3000000","46000000","11000000","2000000","8000000","18000000","",
"Paraguay","PRY","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","10269000000","9917000000","9616000000","13041000000","17028000000","15651000000","13763000000","12516000000","13582000000","17034000000","13949000000","19475000000","18434000000","18854000000","19469000000","23147000000","23828000000","22830000000","22446000000","18771000000","20847000000","25526000000","25500000000","24972000000","23383000000","20438000000","20024000000","20885000000","20379000000","20579000000","18127000000","19794000000","19848000000","19873000000","19536000000","17404000000","18637000000","24269000000","24950000000","19623000000","13852000000","11913000000","10292000000","11994000000","13329000000","14894000000","17063000000","19068000000","16329000000","16472000000","16290000000","18606000000","16933000000","16058000000","19256000000","19244000000","19490000000","21213000000","16951000000","18888000000","18611000000","20746000000","26202000000","21704000000","23843000000","",
"French Polynesia","PYF","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40000000","","","","","","9000000","","","","","","","2000000","","","","","0","","","","","","","3000000","11000000","","12000000","1000000","54000000","13000000","",
"Romania","ROU","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","6000000","9000000","9000000","1000000","","","","27000000","44000000","48000000","30000000","91000000","101000000","173000000","99000000","28000000","35000000","52000000","25000000","7000000","6000000","15000000","16000000","29000000","11000000","5000000","13000000","2000000","19000000","3000000","","","24000000","","3000000","8000000","32000000","","2000000","1000000","0","","216000000","","","","","","","","","1000000","1000000","118000000","",
"Russian Federation","RUS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2643000000","3489000000","1540000000","3859000000","3624000000","3451000000","2122000000","4392000000","4494000000","5403000000","5841000000","5256000000","6330000000","5176000000","5165000000","5560000000","5954000000","5087000000","6218000000","8786000000","8304000000","7782000000","5341000000","5751000000","6676000000","6356000000","6871000000","5100000000","3523000000","2402000000","2510000000","1329000000","1339000000","",
"Rwanda","RWA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","1000000","","","7000000","2000000","21000000","24000000","31000000","","","27000000","22000000","","","2000000","","","","","0","1000000","0","7000000","0","7000000","9000000","2000000","2000000","0","0","8000000","0","21000000","2000000","0","4000000","31000000","19000000","33000000","23000000","15000000","27000000","5000000","3000000","","18000000","40000000","42000000","49000000","56000000","47000000","20000000","153000000","54000000","7000000","41000000","25000000","",
"Saudi Arabia","SAU","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","4000000","3000000","","","","2000000","","","","0","13000000","","","","33000000","","","6000000","4000000","","","","","","","","12000000","","","1000000","","","","","","","","","","18000000","","","","1000000","62000000","","","","3000000","5000000","","","","","","","3000000","","",
"Sudan","SDN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","4000000","","","","","","","","","","","","","","","","","","","","","","","","","","","11000000","","","","","","","","","","","","",
"Senegal","SEN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","3000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","2000000","","","","17000000","","","29000000","72000000","","15000000","","25000000","38000000","26000000","","81000000","25000000","87000000","44000000","3000000","3000000","11000000","30000000","","1000000","46000000","23000000","11000000","12000000","","4000000","","65000000","","","","","34000000","27000000","16000000","79000000","7000000","12000000","80000000","77000000","","","","24000000","72000000","36000000","11000000","","",
"Solomon Islands","SLB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20000000","5000000","","","","20000000","","","","","5000000","5000000","45000000","0","31000000","4000000","15000000","10000000","10000000","62000000","86000000","11000000","27000000","26000000","49000000","3000000","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","27000000","33000000","","","","","","9000000","","13000000","2000000","8000000","22000000","2000000","2000000","28000000","22000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","27000000","33000000","","","","","","9000000","","13000000","2000000","8000000","22000000","2000000","2000000","28000000","22000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178000000","40000000","100000000","62000000","58000000","10000000","125000000","37000000","54000000","33000000","","46000000","","3000000","21000000","9000000","","","","5000000","1000000","8000000","3000000","20000000","22000000","12000000","8000000","11000000","","71000000","154000000","","",
"Slovenia","SVN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000000","","","","","","38000000","2000000","3000000","",
"Sweden","SWE","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","38000000","46000000","44000000","13000000","22000000","32000000","56000000","55000000","60000000","36000000","158000000","547000000","163000000","15000000","75000000","69000000","101000000","75000000","55000000","261000000","157000000","127000000","120000000","118000000","227000000","215000000","320000000","230000000","512000000","401000000","224000000","155000000","147000000","103000000","111000000","226000000","348000000","104000000","337000000","387000000","375000000","897000000","172000000","516000000","305000000","539000000","387000000","334000000","464000000","394000000","619000000","665000000","442000000","386000000","343000000","181000000","255000000","79000000","139000000","125000000","266000000","239000000","83000000","375000000","381000000","",
"Eswatini","SWZ","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","17000000","","","","2000000","2000000","","0","","","","","178000000","46000000","1000000","32000000","31000000","","15000000","","","","40000000","40000000","","","0","0","","","","","","","","","3000000","","","33000000","30000000","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","20000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","285000000","35000000","47000000","19000000","75000000","387000000","619000000","426000000","746000000","669000000","917000000","","","","","","","","","","","","","","","","","","","","","","","","","1008000000","","","","397000000","","","","708000000","442000000","350000000","872000000","509000000","587000000","1125000000","1501000000","1262000000","1534000000","2091000000","1338000000","1819000000","2536000000","1720000000","1390000000","1615000000","635000000","1378000000","2280000000","2982000000","1136000000","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","5000000","5000000","12000000","111000000","237000000","234000000","319000000","309000000","288000000","323000000","268000000","284000000","285000000","167000000","250000000","","","","363000000","291000000","297000000","406000000","","239000000","","","399000000","","","","","","","","2031000000","4296000000","4103000000","4678000000","2945000000","5941000000","5242000000","6159000000","6473000000","6179000000","6788000000","5678000000","6209000000","6646000000","6860000000","5970000000","7258000000","9793000000","10099000000","9276000000","6297000000","6604000000","7785000000","7037000000","7568000000","5673000000","4021000000","3189000000","4042000000","2833000000","1995000000","",
"Togo","TGO","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000000","7000000","","79000000","","","","","","","","","","2000000","2000000","","1000000","","3000000","","","5000000","",
"Tajikistan","TJK","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","8000000","12000000","6000000","","4000000","","","","","","","","","","","71000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33000000","","","","","","",
"Timor-Leste","TLS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","3000000","0","12000000","8000000","1000000","","14000000","50000000","32000000","21000000","79000000","45000000","","28000000","154000000","","","","","","174000000","","459000000","","","","","","","","","","","","87000000","","","14000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","1000000","","","7000000","2000000","21000000","24000000","31000000","","","27000000","22000000","","","2000000","","","","","0","1000000","0","7000000","0","7000000","9000000","2000000","2000000","0","0","8000000","0","21000000","2000000","0","4000000","31000000","19000000","33000000","23000000","15000000","27000000","5000000","3000000","","18000000","40000000","42000000","49000000","56000000","47000000","20000000","153000000","54000000","7000000","41000000","25000000","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","27000000","33000000","","","","","","9000000","","13000000","2000000","8000000","22000000","2000000","2000000","28000000","22000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkiye","TUR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","23000000","11000000","","","","","","","","","","","","","","3000000","3000000","0","3000000","44000000","20000000","5000000","27000000","43000000","28000000","25000000","67000000","85000000","120000000","76000000","70000000","90000000","144000000","139000000","157000000","225000000","243000000","177000000","248000000","274000000","265000000","482000000","589000000","699000000","332000000","",
"Tuvalu","TUV","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","","","","","","","","","",
"Ukraine","UKR","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165000000","82000000","237000000","166000000","232000000","556000000","706000000","736000000","275000000","536000000","310000000","313000000","196000000","294000000","532000000","640000000","397000000","444000000","518000000","569000000","1495000000","687000000","632000000","303000000","461000000","384000000","318000000","168000000","122000000","181000000","102000000","29000000","23000000","",
"Upper middle income","UMC","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","317000000","80000000","","","","","","462000000","","700000000","942000000","1328000000","1385000000","666000000","","","","","","","","","","","","","","","","","","","","","","1258000000","","","","","","","","","949000000","","1931000000","","","1986000000","","2233000000","","3345000000","2370000000","2661000000","3712000000","2521000000","2252000000","2314000000","1432000000","2344000000","3224000000","","1860000000","",
"Uruguay","URY","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","6000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","6120000000","6306000000","6179000000","9409000000","12314000000","11487000000","8651000000","7275000000","8570000000","12070000000","8885000000","11772000000","10664000000","11960000000","12768000000","15277000000","15648000000","14363000000","13639000000","9797000000","10684000000","13592000000","13979000000","13883000000","11875000000","10769000000","11613000000","12161000000","11990000000","11316000000","10643000000","12483000000","14087000000","13766000000","11492000000","11219000000","10834000000","14513000000","15813000000","11529000000","7677000000","5597000000","4888000000","5647000000","6930000000","6718000000","7509000000","7910000000","7149000000","7197000000","8391000000","9022000000","8947000000","7724000000","9505000000","9743000000","9426000000","11409000000","9255000000","10534000000","10024000000","10960000000","15351000000","11102000000","13512000000","",
"Uzbekistan","UZB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","252000000","126000000","4000000","","","","209000000","209000000","209000000","","","","34000000","68000000","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","16000000","","","","","","13000000","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","1000000","","7000000","","3000000","40000000","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Arms exports (SIPRI trend indicator values)","MS.MIL.XPRT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
